mzmed,rtmed,g3
893.6766002,15.52634167,159.2339895
918.6277333,15.52745,45.44042159
902.1564882,15.52745,40.16917838
897.1941692,15.52745,123.7675167
446.0813981,15.52915833,4641.940438
443.6696633,15.52916667,121.614241
688.222961,15.52916667,339.2488118
269.0461569,15.52916667,1446.471069
445.5775822,15.52916667,94.49975914
448.0947045,15.52916667,1660.715562
670.129724,15.52916667,204.6835741
668.1188006,15.52916667,1042.901988
543.3154622,15.53065,27.44295234
476.2311054,15.530825,90.18347101
431.1547991,15.53141667,146.9591043
307.1399562,15.53141667,147.8123863
445.077311,15.53218333,19927.2274
543.0451695,15.5331,283.1131885
668.6206552,15.5331,702.5519715
669.1240012,15.5331,692.8226527
914.1478644,15.53631667,112.8939834
916.1616364,15.53631667,81.95668099
753.2189482,15.537225,31.70547688
662.2072272,15.538475,71.12974213
670.6322868,15.538475,87.68838925
896.193523,15.538475,329.4479356
417.2115352,15.53863333,227.4814912
689.2230072,15.53905,156.1571426
893.1740755,15.54013333,4131.059536
894.178535,15.54013333,1644.07676
895.1848854,15.54013333,961.7097743
669.6265406,15.54013333,368.9687123
891.1624993,15.54013333,6423.198543
892.1656225,15.54013333,3350.305558
891.6640491,15.54013333,412.9794892
892.6691827,15.54240833,377.1321031
501.1960881,15.54295833,77.62935352
902.651163,15.544075,28.66931365
709.2015819,15.5474,87.43153248
823.2769273,15.54835,73.27956895
388.9939655,15.54835,221.1580691
593.1543972,15.54846667,46.57529754
808.2410482,15.551225,69.58548198
555.1012861,15.551225,55.91128732
809.2520344,15.55169167,222.2098714
449.0978508,15.55171667,346.8567392
827.3060633,15.55384167,72.77474853
508.0723942,15.55503333,209.0634189
807.2360119,15.55503333,79.65642164
710.2078346,15.55503333,49.86798492
793.2520385,15.55503333,507.2293678
864.2980107,15.55503333,69.48657245
888.3262282,15.55503333,50.1895372
747.1239671,15.55503333,37.37101618
708.1971607,15.55504167,166.5119028
863.2949711,15.55505,106.4614496
887.2491815,15.55505,75.97696767
902.2757416,15.55505,81.24644675
731.1789658,15.55505,102.1879458
302.0415371,15.55505,37.43766847
554.1053829,15.55530833,156.9562622
553.1008844,15.55865833,531.447905
284.0889545,15.55934167,123.0906237
392.1812914,15.56226667,66.63121154
521.1662248,15.56226667,86.77927938
261.134723,15.56459167,53.87955677
437.23361,15.56459167,87.69772818
505.137368,15.56459167,338.5351836
433.1143706,15.56459167,49.91453792
665.2058283,15.564925,125.9474157
497.1631709,15.56555,190.9619362
283.0853689,15.56555,816.4951832
676.2241643,15.56875,78.29490036
332.1532014,15.56973333,50.10290045
301.0390039,15.57055,262.8062389
467.0589898,15.57089167,159.0007213
506.1413693,15.5737,81.93897116
764.221764,15.57583333,70.26662362
795.2665377,15.57583333,60.94467695
236.0973355,15.57583333,51.39900976
228.1250607,15.57583333,296.1625484
507.1383725,15.57870833,49.40227169
901.2715785,15.57914167,176.7011833
794.2536589,15.57938333,153.5661824
361.1502212,15.57938333,595.7006064
734.2509214,15.58056667,34.93627937
821.2649582,15.58245,114.9301817
498.1660722,15.58245,60.05736733
206.0287364,15.58245,36.65597104
666.2098369,15.5827,73.7436984
809.2967737,15.58293333,150.4855233
318.1376931,15.58293333,181.6468084
900.263018,15.58411667,199.0757678
899.2608285,15.58411667,325.1953752
808.2880753,15.58411667,143.8530953
807.2856951,15.58411667,265.0730752
674.2079793,15.5853,108.3417753
577.1135692,15.587625,44.57973673
407.2067256,15.59090833,676.3680025
549.1788156,15.59231667,81.49413586
416.1920853,15.59378333,92.23399837
322.1305328,15.5938,48.1146653
287.9825223,15.5938,101.282522
286.9881563,15.5938,116.9181851
285.9855157,15.5938,771.9863937
373.1477486,15.59403333,145.5106723
491.1225913,15.59403333,126.0431116
342.0858639,15.59403333,62.34294586
474.2302648,15.59445833,68.01726699
441.1585536,15.59513333,711.4225101
408.2096024,15.59513333,164.8834671
438.178908,15.59528333,84.0033598
372.1472033,15.59528333,55.16447764
382.100864,15.59923333,57.46150099
350.065177,15.59923333,50.51128203
453.1759032,15.60311667,1316.290305
349.060036,15.60311667,118.7314959
366.1558603,15.60311667,194.1486481
299.1147742,15.60311667,50.7510642
314.1615489,15.60311667,68.84273281
376.0494511,15.60311667,66.15020342
454.1792603,15.60673333,361.2317749
769.2427664,15.61035,54.16615354
796.2424936,15.61035,61.33088761
810.2973139,15.61035,83.03626625
290.1075096,15.61035,74.15058281
491.081949,15.61035,92.29740897
409.2162585,15.61035,158.4528805
822.2664384,15.610375,92.84100433
348.1744192,15.61103333,141.7863144
333.0556061,15.611375,47.82376395
793.2175322,15.61171667,422.0315095
347.1704741,15.61171667,666.2247116
263.0589084,15.614325,43.85381128
347.0718197,15.61963333,708.9318984
376.1830713,15.61963333,146.9922469
709.3423036,15.61963333,26.56184746
597.2399668,15.6223,36.0865265
297.9855345,15.6236,73.60287952
375.180675,15.62373333,448.6541482
344.0821332,15.62373333,89.29771923
696.320642,15.62389167,50.1277532
341.0815009,15.62389167,279.9736109
350.1606486,15.6257,66.8975207
455.1835757,15.62619167,90.05268436
348.1387656,15.62713333,152.3475323
293.1063079,15.63053333,258.3387323
347.1351778,15.63093333,736.4702384
781.2032557,15.63336667,80.26793657
253.0758826,15.63746667,111.621618
363.0728675,15.63771667,166.0569454
681.1490403,15.638,52.64043546
360.1124583,15.638,57.53964401
309.1016979,15.643025,2146.326858
369.1137137,15.64764167,344.703918
323.1607985,15.64805,55.95909455
391.0955524,15.64825,56.30793192
310.1045906,15.65060833,326.4961541
323.0600865,15.65375,72.28902449
695.3075817,15.65375,30.49573974
711.3109807,15.65375,39.50433119
288.1636324,15.65703333,66.41268629
219.1248014,15.657075,148.9269121
506.2078328,15.657075,45.29700014
481.1241986,15.6577,142.4681846
534.3049843,15.65905,44.78913253
511.2529776,15.65905,64.07822911
676.3377554,15.6604,53.62161573
640.1647243,15.66463333,89.524984
618.1820524,15.66469167,418.7837874
619.1855065,15.66475,144.3646038
722.1749112,15.66475,140.006634
727.1982542,15.66475,137.5885466
335.1169755,15.66535833,398.1435804
724.1821736,15.66596667,83.70490179
254.9973999,15.66596667,77.10270708
370.1151019,15.66596667,85.29823674
548.2851428,15.66885,41.54249836
626.2812612,15.671025,48.10962643
336.1168614,15.67163333,92.3168464
186.0003056,15.67566667,112.8010392
620.1936398,15.67944167,133.2469699
415.1959921,15.67975,104.5488272
529.101308,15.67975,84.94931895
325.0962413,15.67975,203.0720765
291.0909989,15.68158333,200.9020863
363.167126,15.68270833,385.3822125
736.2067739,15.68331667,59.59046462
359.1347269,15.68383333,143.7625615
281.1147479,15.687225,618.8199356
282.1180762,15.688275,105.4880416
305.1515977,15.68871667,89.0153293
445.1884064,15.68898333,164.2203346
325.0383979,15.69271667,48.44002343
345.202294,15.69271667,151.3246709
286.0761042,15.69271667,43.77887263
173.1024617,15.69341667,247.1968605
730.2726843,15.69411667,25.81997243
235.0652449,15.69411667,231.9996142
277.0948365,15.69411667,108.1821055
298.1405342,15.69411667,63.65969089
350.128212,15.694125,55.50543186
418.1662282,15.694125,71.33952207
723.1798539,15.69413333,91.51879511
729.2112898,15.69413333,39.93710951
327.1076123,15.69529167,53.85969686
317.0296466,15.69775833,111.6722681
362.1630437,15.69776667,306.2885613
240.0865187,15.69999167,52.72909059
316.1229414,15.70031667,280.0045432
315.0014869,15.70151667,23.36794995
367.184534,15.70490833,72.72796557
172.0996208,15.70688333,2403.219452
276.0918118,15.70688333,661.5064496
606.3127813,15.70726667,45.24277363
518.2597152,15.7134,29.96521629
343.0859325,15.71370833,243.6676282
537.2432392,15.71409167,59.23318807
391.160606,15.71451667,272.6490191
287.1133797,15.71525,52.26348901
303.0547269,15.71555,745.2235897
520.2737939,15.71563333,84.97663111
477.1021543,15.71563333,70.31704903
382.230316,15.7171,97.90538504
592.2389832,15.71715833,58.48903373
379.013028,15.72091667,45.33333253
415.2433818,15.72091667,55.9468383
409.0595727,15.72091667,102.4766117
304.0580563,15.72091667,101.7054619
317.1606054,15.72091667,199.6467374
381.2275769,15.72091667,400.6916396
479.2027627,15.721075,66.16405836
242.1406545,15.72298333,604.4981148
403.179419,15.72505,123.6989066
408.1520369,15.728525,91.31523109
521.2712909,15.73181667,31.28374022
439.2004798,15.7344,82.21488032
303.0983389,15.73519167,94.6182283
243.1431268,15.73563333,110.5596678
486.2404946,15.74271667,28.69889632
215.0910243,15.74271667,46.48877004
251.0959228,15.74271667,81.2423235
419.1354827,15.74271667,96.58414249
485.2381232,15.74323333,95.10815728
331.0865277,15.74375833,191.0284203
548.2314297,15.74461667,37.60657253
465.1394096,15.745075,56.51976711
690.2040651,15.74669167,176.2707181
472.0997434,15.746825,33.51132784
471.0957567,15.75028333,153.4879919
349.0942436,15.75093333,194.494297
200.130541,15.7541,29.4245782
245.123332,15.75856667,228.9580616
473.211311,15.760825,165.0285618
622.2136611,15.761425,51.19130808
321.1033125,15.76308333,41.40904099
308.154058,15.76458333,35.85407731
553.2280624,15.76709167,388.4717129
244.1202473,15.76921667,1709.803498
249.0812214,15.76948333,213.8851891
511.204108,15.76958333,59.6106437
555.2351083,15.770625,34.3636401
422.1377165,15.77166667,20.12955974
510.1982309,15.77166667,85.62199721
489.2421597,15.77166667,51.14853091
246.1257621,15.77166667,27.14362238
512.1042481,15.77423333,31.22757984
273.0779985,15.77423333,55.01480327
289.0755986,15.77495,112.0047185
694.234401,15.77623333,40.11412576
623.2141884,15.77695,32.3322895
375.1315822,15.77823333,149.3435157
255.0341816,15.77895,38.60543796
346.132114,15.77966667,113.2880649
449.1089192,15.78188333,544.6969799
533.1656701,15.78188333,77.29698427
554.2313393,15.78388333,141.8569787
838.313369,15.78388333,32.21769331
281.0707209,15.7846,66.19867557
356.1170233,15.78861667,196.9273073
405.118836,15.78890833,82.34450423
393.1760802,15.78953333,437.4754877
432.2145465,15.78953333,252.1790228
412.1678215,15.78953333,46.71428546
450.1118547,15.79030833,160.8417666
546.2711366,15.79085,33.30345234
595.1913293,15.79485,57.72595609
421.1358487,15.79499167,115.4882112
594.189727,15.79650833,143.3292126
593.18643,15.79865,446.1365621
382.1517294,15.80016667,132.2298151
365.1941282,15.80016667,68.16455883
451.1151367,15.80385,72.23359406
614.1520171,15.80385,23.4480522
411.1656254,15.80638333,154.0919072
387.2387537,15.80638333,66.41402313
383.1971513,15.80638333,74.7731876
382.1896503,15.80851667,217.1173565
213.077501,15.811575,41.41356702
329.0706649,15.81395833,58.7416931
822.9229351,15.81918333,21.2019575
823.4216074,15.81918333,24.55694884
171.0678494,15.82148333,49.36887141
379.0880851,15.82153333,90.22119813
378.0826524,15.82265833,318.6628021
435.222268,15.82518333,408.8923391
447.1301187,15.8264,68.12284069
802.4147473,15.82701667,29.75509516
791.4259614,15.82883333,700.9191683
791.927878,15.82883333,600.4618326
334.0929912,15.82883333,76.74185793
391.1966815,15.82883333,362.8581437
512.2131935,15.8306,68.87779628
840.4083844,15.83184167,25.86668732
209.046641,15.83184167,114.2997136
355.104232,15.83236667,63.85237224
792.4292914,15.83236667,283.3053682
335.2060485,15.83236667,33.22687124
543.2800295,15.83236667,51.7426391
542.2265323,15.83321667,73.56643055
792.9308285,15.83360833,87.17592773
455.2262085,15.83360833,79.43304043
430.2071563,15.83485,357.6952632
489.102687,15.836225,80.15071495
407.1441612,15.84539167,59.8705482
793.429656,15.8475,32.67629133
384.1459432,15.84756667,88.61839602
392.1993709,15.84888333,72.04253802
231.085912,15.8519,62.3088319
165.0399362,15.85664167,79.13716096
151.0781704,15.85753333,30.5015327
557.1902249,15.85753333,38.03615538
164.0368938,15.859025,757.8084861
610.118922,15.86051667,72.46133089
120.0474298,15.86051667,91.62735633
500.2206036,15.86051667,152.4947861
230.0864215,15.86175833,70.92273169
527.1258544,15.863,71.68292481
727.1531927,15.863,76.97172607
558.3106826,15.863,64.99282395
573.2191115,15.863,64.90798732
624.2662313,15.86659167,38.10857286
460.2248778,15.871225,83.34741738
501.2299274,15.87565,97.71207961
459.2225856,15.87926667,381.4279218
499.2170512,15.87926667,467.4407198
378.1585961,15.87945,269.9827871
559.3136587,15.88118333,26.72926559
394.1536223,15.88146667,146.9802219
240.1246897,15.88513333,296.9260017
317.9576046,15.88516667,80.16716355
334.1318001,15.8852,193.9068181
271.1557156,15.88599167,175.3671823
522.2095816,15.88678333,53.35728327
525.1236623,15.88678333,69.67713235
262.112577,15.88778333,342.0341107
465.230554,15.88803333,34.87840917
271.1195202,15.88928333,101.3370724
217.0548724,15.88928333,99.86772691
557.2943869,15.89031667,65.28160399
298.167161,15.891025,81.01222023
320.1181329,15.89276667,113.2570736
346.0689411,15.89276667,61.10454097
345.0656111,15.89276667,277.4967012
340.1880076,15.89276667,104.2694392
697.1766747,15.89276667,306.5991764
406.1359009,15.8941,184.193111
407.0647358,15.89543333,23.43921542
265.9464432,15.89543333,79.40518921
333.1912938,15.89580833,175.2242558
267.9445461,15.90013333,85.79988679
526.126079,15.90368333,30.60325228
283.1286706,15.91181667,114.3563509
305.1232187,15.91208333,306.5718441
395.1489619,15.91219167,89.1332839
245.1399156,15.91403333,157.5996333
344.081066,15.9146,85.6549095
211.0624385,15.9146,275.3267252
433.1680566,15.915725,96.09664838
353.1270327,15.915725,275.7763062
519.0633874,15.91678333,37.32710601
530.1663216,15.91851667,29.85977782
461.1258683,15.918775,73.81655873
295.0834705,15.920725,202.9606974
524.1225179,15.920725,42.65459129
458.1836711,15.92241667,150.2525127
369.1141615,15.9243,378.7557891
317.1971507,15.92604167,116.2470368
385.1496966,15.9263,190.7841339
501.1601104,15.92871667,104.1079676
563.1766252,15.93254167,31.23376181
356.2554426,15.93356667,19.04652991
521.1973452,15.93554167,29.69853144
500.1562624,15.9384,195.7486037
237.078624,15.9384,70.22500724
296.0864666,15.9384,31.32185171
307.0857577,15.94064167,421.9239537
282.1351196,15.94605,62.29828073
520.1848318,15.94605,42.61751693
339.0392029,15.94605,73.17122763
337.0388162,15.9463,755.7323569
338.0415993,15.9463,158.8233117
400.1432882,15.94853333,83.72371391
175.0986625,15.94928333,42.85612626
278.1070894,15.9493,125.9321673
370.1181595,15.95008333,98.90665156
339.1119803,15.95283333,118.1233113
267.0912014,15.95855,101.4094545
377.1459141,15.96348333,140.2718329
523.2176632,15.9704,107.4314185
485.0761362,15.97279167,136.8251734
427.1956886,15.97731667,131.2371479
157.0886824,15.97731667,37.04677825
324.1202347,15.97731667,38.76335297
286.1665937,15.978775,507.6345964
229.1091211,15.978775,97.58245264
207.0682067,15.98023333,47.67305177
284.1508133,15.98023333,186.2942454
456.1043225,15.981425,397.4249475
368.1738224,15.981425,49.68202182
261.1353465,15.981425,110.9769843
415.0696967,15.98189167,149.405282
493.1376954,15.98261667,56.34952229
314.0568083,15.98261667,50.02606313
455.1012343,15.98308333,1579.650372
221.0862638,15.98581667,25.31255275
268.0485984,15.98846667,27.91861175
289.1656439,15.989075,162.7553138
402.1220065,15.98915,32.36679118
458.1041233,15.99080833,34.98144221
432.2080135,15.99080833,196.867431
457.1013025,15.99080833,173.4955562
335.1177008,15.99578333,420.3243001
255.1246128,15.99619167,42.89872633
485.124939,16.0039,80.63152592
561.1231712,16.007,41.59497546
348.1142637,16.00826667,88.83407516
494.1715337,16.00826667,39.71652461
554.2660915,16.00953333,41.60741932
424.1001991,16.00986667,66.27315862
368.1203951,16.01001667,113.8654624
446.1907378,16.01273333,101.4294999
460.2003529,16.01288333,40.16127859
423.095517,16.01303333,106.2688268
408.1042522,16.01303333,99.5706854
185.0831907,16.01314167,100.1309995
407.1011534,16.01314167,512.7662639
341.0715693,16.01325,41.57394476
350.2023769,16.01868333,59.73463285
429.2094423,16.0237,127.7864072
311.0809519,16.024,85.30382074
466.2050019,16.02595,50.33343893
552.2452447,16.02708333,65.31742044
400.1079898,16.02803333,98.53983579
350.1634042,16.02803333,114.7548294
474.2153875,16.03034167,71.77606532
334.1678741,16.03206667,27.4507101
395.2041118,16.03285833,123.5882279
330.1566049,16.03636667,52.80556365
451.091038,16.03636667,94.86417727
348.9912155,16.03796667,64.31110427
313.0924768,16.039825,182.4521508
358.0420156,16.039825,31.44797072
227.0935385,16.04113333,38.42183708
513.1060386,16.04205,60.71342224
346.1328429,16.04205,150.4556605
336.1486949,16.04205,216.1081172
310.0469725,16.04205,61.77184454
409.1414639,16.04266667,190.0189819
431.1216898,16.04328333,83.56043186
373.1640283,16.04328333,221.9705345
525.2680781,16.04328333,71.78319746
410.1438855,16.04328333,57.72508629
158.0624396,16.04328333,46.70977878
349.1980155,16.04328333,155.6318949
290.1708143,16.04328333,49.37076585
223.0623618,16.04328333,63.18519339
301.0390948,16.04328333,252.5349615
473.2115771,16.04409167,157.5209456
247.1559146,16.04409167,92.60263447
205.0710522,16.04409167,249.1401298
204.0681275,16.04409167,1952.178338
272.05501,16.04409167,52.57632666
452.2273046,16.04409167,49.45541056
291.0916598,16.04409167,2647.894944
286.1308741,16.0449,73.88889517
309.0442817,16.0486,350.707198
489.1955682,16.05016667,53.21423139
405.1776826,16.05016667,182.8144008
285.0977879,16.05218333,86.65363883
292.0938091,16.05575,442.6133925
650.1506872,16.05683333,72.18979175
239.060377,16.05895,593.7210972
445.1903736,16.0597,294.1741611
240.0634473,16.06565833,61.44795622
426.1510452,16.06658333,91.47223642
231.1247519,16.0691,85.61785191
393.0651985,16.0691,178.3828308
394.0685968,16.0691,51.8272353
304.1592949,16.07071667,48.76388879
364.9960759,16.07103333,33.93370711
362.1121671,16.07103333,29.58315324
243.1250312,16.07103333,153.3805558
241.0583842,16.07103333,40.89729795
402.155396,16.07116667,121.4051967
934.4707544,16.07116667,56.3983949
284.0069095,16.071325,35.34107783
469.204485,16.07161667,98.8694117
361.1505756,16.07161667,682.2677749
470.2107715,16.07161667,60.24781937
424.1380261,16.07161667,51.65301577
382.1897249,16.072825,125.7119365
425.1445518,16.07311667,358.5250411
254.1403728,16.07311667,288.1557057
374.1695721,16.07461667,144.9305049
318.137914,16.07461667,210.4941822
198.0864493,16.07461667,234.3939526
933.468056,16.07691667,102.8021464
153.0938398,16.07921667,140.2700614
197.0833769,16.08134167,2006.15783
295.0286995,16.08333333,22.65976042
265.1449007,16.08346667,131.8562428
372.1315715,16.09075,68.61096057
311.1514195,16.09563333,77.0680361
283.0117921,16.09778333,94.63217556
371.1282864,16.09778333,323.7378695
527.1255882,16.09993333,68.83644093
505.0887577,16.09994167,41.71607321
702.3469682,16.09995,35.81290661
403.1949006,16.1004,128.6580994
381.2273052,16.10123333,188.9515119
282.0084945,16.10221667,552.4009226
219.0677962,16.10221667,116.5181235
543.2792358,16.10245,99.6512316
284.0960721,16.1045,72.00128023
497.2745533,16.1045,32.64376892
309.1370966,16.105675,66.21091462
295.1652809,16.107725,103.2850404
544.2815835,16.107725,69.67463626
913.4990361,16.11494167,24.3877486
515.2124902,16.12689167,58.76539551
268.0651427,16.12689167,86.48896132
914.5008507,16.13034167,15.31742409
326.0979957,16.13034167,63.58410175
244.1558499,16.131725,105.2876438
471.186214,16.1321,99.76795838
443.1517812,16.13360833,61.8897536
487.2529638,16.1353,165.1318925
465.1324167,16.1361,93.04707091
325.0948727,16.141825,223.1426483
293.0158988,16.14221667,34.80544082
587.2706491,16.14326667,94.45101228
526.2318542,16.146175,115.8726399
497.1121472,16.15414167,34.87181172
296.1158785,16.1558,31.85780358
383.0341416,16.1558,91.17271057
289.1206023,16.15685,457.381392
316.1227751,16.15699167,152.3509659
394.1534637,16.15713333,82.80803882
428.1825169,16.15713333,78.24641937
413.2164007,16.15713333,48.66419729
431.2089926,16.15918333,255.5118497
564.1471234,16.15918333,91.91160014
486.1692227,16.16048333,225.0385009
485.1654535,16.16048333,762.5873591
563.1442697,16.16125833,265.3001929
482.2054132,16.1614,140.1644521
449.1004481,16.16178333,148.063697
406.1144455,16.16178333,123.8624242
446.0939811,16.16566667,406.2514806
487.1720462,16.16606667,76.89456501
290.1237783,16.16606667,81.73478405
337.1327784,16.17036667,1286.690733
382.1509709,16.17036667,109.5587831
357.0555486,16.170775,98.17805418
447.0931812,16.17598333,1980.916751
478.2427068,16.176875,63.04303812
421.1156797,16.18084167,107.4238895
448.0950015,16.1833,522.1370039
287.184196,16.18391667,76.09022616
566.2979849,16.18391667,50.90590741
280.1198245,16.18510833,81.76038111
430.2076317,16.18510833,741.1256166
209.0828066,16.18510833,50.52799617
463.2535211,16.18510833,201.3494377
248.0968271,16.18510833,76.90651206
406.2066626,16.1863,344.9549939
483.1491085,16.1863,77.36673867
387.1266617,16.18668333,93.64995077
439.1954621,16.18668333,49.12806629
236.0963175,16.18668333,49.22944481
464.2575923,16.1875,51.32990666
347.1715135,16.18801667,514.2711851
354.2023481,16.1887,54.11678045
335.1597661,16.1892,94.8688339
291.9977669,16.19145833,70.63312137
411.1188882,16.19296667,93.71552089
338.1359363,16.19448333,257.7017294
319.1754324,16.19448333,95.11351847
374.0447889,16.19448333,77.33967614
507.2216237,16.19485,52.47590923
390.0827019,16.19521667,99.18232862
348.1748661,16.19521667,93.32185213
438.2533677,16.198425,45.12045656
242.1406197,16.19905,338.8337767
427.1787071,16.19905,307.3676738
471.0826291,16.19905,82.97901159
418.2094366,16.20093333,331.7764108
288.0895757,16.20438333,35.07978525
220.1201195,16.206275,34.93435591
314.1088299,16.206275,75.15729052
358.0569736,16.21355,42.3653606
112.9879962,16.21366667,1020.077706
470.0833768,16.21466667,191.3145374
469.08013,16.21466667,755.1074872
385.1497016,16.21474167,271.4025542
384.1322024,16.21633333,194.8766931
347.0762882,16.21749167,105.5364408
219.1255615,16.21806667,98.92077573
437.2501202,16.21806667,168.6432518
364.052554,16.21806667,48.34945691
218.123354,16.21806667,592.3316968
286.1103077,16.21806667,108.5109003
264.1253567,16.21855833,110.6151956
383.1290125,16.22325,831.6170657
348.0809589,16.22375,62.69613157
324.0015327,16.22845,376.9122138
325.0037212,16.24496667,64.02609217
386.1625867,16.24496667,182.00873
580.3250246,16.24496667,85.85325216
373.1450215,16.24634167,82.58534356
361.1863935,16.24921667,396.4764463
223.1019505,16.25185,272.1912922
362.1893492,16.255925,125.6198339
424.1899725,16.25736667,40.77196049
206.0834426,16.25741667,26.87870296
224.1028471,16.25971667,38.41123586
332.1172865,16.26263333,190.0009473
271.1195201,16.26523333,90.88464214
277.1564436,16.26525833,22.7809432
338.1621865,16.26708333,35.63711339
408.169376,16.26850833,37.42646475
270.1715466,16.2731,43.33204918
552.2461196,16.2731,86.58506775
222.0782076,16.2731,220.809907
185.0831641,16.27374167,183.7326824
141.0939164,16.27374167,116.1990539
523.2079406,16.27405,67.03944606
391.1964114,16.27438333,222.7704123
407.2053103,16.27495833,719.9890359
411.1657481,16.27553333,224.8221288
522.200878,16.277975,114.345731
446.0811777,16.28041667,310.3938867
408.2074929,16.28125833,193.4032952
332.1882343,16.28731667,36.04260088
491.0638423,16.28731667,102.6646617
333.0080859,16.28984167,62.28818482
380.2109277,16.30410833,117.1805743
445.0770132,16.3081,1220.657158
549.3047532,16.31064167,38.15385333
345.1550103,16.31081667,192.7277324
480.2109727,16.31168333,78.98836735
411.2330084,16.31168333,205.453971
315.0872136,16.31196667,63.88746986
376.0858827,16.31196667,38.36309111
298.1674077,16.31196667,49.65116673
725.3495472,16.31196667,68.6250449
583.3479542,16.3173,43.04641344
306.1383707,16.32165,363.1794286
395.0440182,16.3229,219.3618182
245.0463564,16.3229,146.8548742
478.1467943,16.325975,79.19405431
429.0486517,16.33133333,46.5312402
307.1407707,16.333775,66.69028053
410.2262702,16.333775,363.333969
409.2226539,16.333775,1467.406382
467.0590122,16.33383333,57.73099561
766.3611517,16.33383333,71.24624286
426.2124717,16.33383333,70.55453088
703.3664487,16.33424167,1780.910325
704.3693945,16.33424167,743.5097794
250.1092379,16.33424167,34.63713082
477.1431358,16.33465,353.5328756
562.3365543,16.33465,80.51818539
705.3719096,16.33465,200.8809233
479.1470985,16.3347,168.3060452
396.0464315,16.3381,45.55434731
811.3105148,16.3381,28.17034353
226.0186257,16.3381,50.003634
278.1072517,16.3381,45.50243678
291.1832121,16.33923333,26.92637734
437.1808275,16.341025,59.67446095
479.2268077,16.34203333,120.4632857
399.1930418,16.34203333,28.93567385
379.213149,16.34203333,175.8632245
290.1788644,16.342925,156.3828026
848.4688815,16.34381667,79.95925648
436.2266832,16.3464,107.7864943
435.222788,16.34730833,432.0251149
417.2120188,16.34821667,541.8707789
297.1356214,16.35238333,80.44369105
847.9680248,16.3542,83.39892729
431.1925256,16.3563,331.6417206
195.0676846,16.36273333,135.7813393
443.174596,16.36273333,274.6209381
240.1249903,16.36438333,187.5313546
151.0783457,16.36448333,48.1989135
848.9730956,16.36458333,36.04300182
519.1514373,16.36458333,111.636582
462.12975,16.36458333,81.76080084
393.1759074,16.36458333,195.8306474
198.1147866,16.36600833,427.5731767
561.3044797,16.36600833,43.00785006
655.3142093,16.36659167,111.4635327
849.4727151,16.36743333,19.03952407
444.1769439,16.36743333,87.62166075
289.1651734,16.36743333,99.77057069
296.0456007,16.36743333,61.95915582
809.3026473,16.3686,68.17957959
810.3052463,16.3686,31.59696108
598.2383532,16.3686,23.26580317
573.2977481,16.37068333,40.61723545
429.1766914,16.3763,218.1885213
477.2305352,16.37678333,70.00024724
618.2207239,16.38199167,84.86580348
258.0999498,16.385775,70.45848489
458.1837422,16.38635,67.41983885
343.1404521,16.38853333,135.1202569
199.0984148,16.39431667,118.5431341
563.1442436,16.39431667,310.5946433
171.0680231,16.39538333,28.12731696
569.2585278,16.39538333,41.61096731
724.3222365,16.39538333,54.79141195
656.3173341,16.39538333,57.12792895
404.0996916,16.39538333,73.6517659
465.0492096,16.39538333,71.32093699
336.1486722,16.39595833,799.0004787
565.147083,16.39815833,56.6080181
293.092046,16.39915,466.8424573
313.0743362,16.40093333,71.52567687
173.0827093,16.4011,91.97645746
463.1301613,16.40126667,89.99365854
564.1474006,16.40291667,118.9581088
483.2213156,16.40315833,237.6992211
667.2738389,16.410175,41.87128213
417.1222904,16.410975,77.49844986
462.0897457,16.41254167,178.0523834
462.2418097,16.41355,143.7348423
292.094098,16.41355833,875.2105606
378.1956303,16.42063333,153.1145454
358.1327343,16.42063333,742.7581152
377.1457459,16.422225,183.8299158
328.1122764,16.422225,59.60963268
327.108665,16.422225,318.8979527
432.2222174,16.42381667,1400.573177
690.3800729,16.42381667,30.55493773
544.2017435,16.42449167,57.01010629
418.1801466,16.42449167,106.6288105
283.1191305,16.4255,681.0182188
801.336373,16.42583333,61.58378656
308.1182253,16.42583333,80.28560652
392.0987744,16.42603333,48.16936054
357.1019288,16.42603333,261.6919453
359.1292814,16.42704167,475.3114346
623.1966518,16.42773333,46.23768403
294.0951362,16.42825,97.38336187
254.104088,16.43046667,41.51407397
545.2059162,16.43063333,43.41803651
513.2329501,16.43186667,342.9400029
469.1701798,16.4338,85.06730432
291.091675,16.4338,5810.428151
273.1349674,16.43991667,162.9035265
417.1758991,16.44485,426.935383
198.0869395,16.44613333,86.58274878
425.1447471,16.44978333,175.8791431
267.0913963,16.45113333,131.0402706
463.2088839,16.45235,91.66671499
197.0830234,16.45235,714.3421997
342.1556497,16.45235,38.65058486
218.9799155,16.45343333,50.4739877
243.1243159,16.45436667,198.8245824
589.304292,16.4545,68.67268872
552.1620164,16.4545,83.96806654
357.1692811,16.4545,55.68716479
284.0901804,16.45499167,62.46791736
484.2900328,16.45546667,51.83957831
153.0940052,16.455625,45.88672785
283.0858873,16.455975,685.2775419
375.1793995,16.45718333,1503.333007
462.2082435,16.45743333,92.80387818
457.206969,16.4589,157.3481688
390.1511359,16.46180833,80.37981973
588.3014753,16.46471667,173.5437404
634.3412557,16.46471667,61.25544207
652.3530469,16.46471667,55.80591694
389.144927,16.46471667,164.3382653
187.0080814,16.46471667,300.6714618
